REC_ID,Species,Continent.of.Origin,Country.of.Origin,Harvest.Year,Expiration,Variety,Color,Processing.Method,Aroma,Flavor,Aftertaste,Acidity,Body,Balance,Uniformity,Clean.Cup,Sweetness,Moisture,Quakers,Category.One.Defects,Category.Two.Defects
483,Arabica,South America,Brazil,2015,04/19/16,Mundo Novo,Green,Natural / Dry,7.42,7.67,7.58,7.5,7.75,7.67,10.0,10.0,10.0,0.11,0,0,13
484,Arabica,South America,Brazil,2014,10/16/15,Bourbon,Green,Washed / Wet,7.58,7.83,7.67,7.42,7.42,7.5,10.0,10.0,10.0,0.0,0,0,1
485,Arabica,North America,Costa Rica,2014,07/15/15,Catuai,Green,Washed / Wet,7.83,7.33,7.5,7.67,7.58,7.67,10.0,10.0,10.0,0.1,0,0,3
486,Arabica,North America,United States,2013,02/19/15,Hawaiian Kona,Bluish-Green,Natural / Dry,7.33,7.75,7.58,7.33,7.83,7.67,10.0,10.0,10.0,0.12,0,0,8
487,Arabica,Asia,Taiwan,2013,12/26/14,Typica,,Other,7.75,7.75,7.5,7.5,7.5,7.5,10.0,10.0,10.0,0.11,0,0,0
488,Arabica,North America,United States,2012,03/08/14,Hawaiian Kona,Bluish-Green,Natural / Dry,7.83,7.83,7.33,7.17,7.75,7.67,10.0,10.0,10.0,0.1,0,0,0
489,Arabica,North America,Mexico,2012,06/06/13,Other,,Washed / Wet,7.75,7.67,7.42,7.75,7.5,7.5,10.0,10.0,10.0,0.1,0,0,1
490,Arabica,North America,United States,2012,04/06/13,Hawaiian Kona,,Natural / Dry,7.67,7.58,7.5,7.67,7.92,8.0,9.33,9.33,10.0,0.0,0,1,4
491,Arabica,North America,United States,2012,02/22/13,Hawaiian Kona,Green,Washed / Wet,7.33,7.58,7.58,7.92,7.67,7.58,10.0,10.0,10.0,0.12,0,0,0
492,Arabica,South America,Colombia,,07/28/12,Caturra,,,7.33,7.33,7.33,7.58,7.25,8.08,10.0,10.0,10.0,0.01,0,0,0
493,Arabica,South America,Colombia,2010,02/22/12,,,,7.83,7.75,7.33,7.25,7.42,7.92,10.0,10.0,10.0,0.08,0,1,3
494,Arabica,Asia,Indonesia,2010,11/29/11,,,,7.67,7.58,7.5,7.58,7.67,7.58,10.0,10.0,10.0,0.0,0,0,0
495,Arabica,North America,Guatemala,,11/11/11,,,,7.92,7.67,7.67,7.25,7.83,7.67,9.33,10.0,10.0,0.02,0,0,1
496,Arabica,South America,Brazil,2017,10/20/18,Bourbon,Green,Natural / Dry,7.58,7.5,7.5,7.75,7.67,7.5,10.0,10.0,10.0,0.0,0,0,4
497,Arabica,South America,Brazil,2016,08/16/17,Bourbon,Green,Natural / Dry,7.5,7.58,7.58,7.67,7.58,7.5,10.0,10.0,10.0,0.11,3,0,5
498,Arabica,South America,Brazil,2016,08/16/17,Bourbon,Bluish-Green,Natural / Dry,7.5,7.67,7.58,7.67,7.58,7.42,10.0,10.0,10.0,0.11,2,0,3
499,Arabica,Africa,Uganda,2015,07/18/17,Bourbon,Green,Washed / Wet,7.67,7.58,7.42,7.42,7.83,7.5,10.0,10.0,10.0,0.12,0,0,6
500,Arabica,Africa,Uganda,2015,07/18/17,Bourbon,Green,Natural / Dry,7.67,7.67,7.5,7.58,7.42,7.5,10.0,10.0,10.0,0.12,5,0,8
501,Arabica,South America,Colombia,2016,02/10/17,,Green,,7.67,7.67,7.33,7.67,7.5,7.58,10.0,10.0,10.0,0.11,0,0,4
502,Arabica,Asia,Vietnam,2014,12/27/16,Caturra,Green,Other,7.75,7.67,7.58,7.58,7.42,7.67,9.33,10.0,10.0,0.0,0,0,0
503,Arabica,North America,Guatemala,2015,07/07/16,Catuai,Green,Washed / Wet,7.67,7.75,7.33,7.92,7.42,7.5,10.0,10.0,10.0,0.11,0,0,3
504,Arabica,North America,Guatemala,2015,06/04/16,Catuai,Green,Washed / Wet,7.75,7.67,7.33,7.75,7.5,7.42,10.0,10.0,10.0,0.11,0,0,2
505,Arabica,North America,Guatemala,2015,04/22/16,Bourbon,Green,Washed / Wet,7.83,7.67,7.25,7.67,7.75,7.5,10.0,10.0,10.0,0.11,0,0,2
506,Arabica,South America,Brazil,2014,02/13/16,Catuai,Green,Natural / Dry,7.67,7.67,7.67,7.5,7.42,7.5,10.0,10.0,10.0,0.0,0,0,0
507,Arabica,Asia,Taiwan,2014,11/23/15,Typica,Green,Washed / Wet,7.92,7.92,7.83,7.58,7.33,7.25,10.0,10.0,10.0,0.08,0,0,0
508,Arabica,Africa,Uganda,2013,06/26/15,SL14,Green,Washed / Wet,7.83,7.58,7.5,7.5,7.58,7.5,10.0,10.0,10.0,0.12,0,0,0
509,Arabica,North America,United States,2013,06/09/15,Other,Bluish-Green,Washed / Wet,7.67,7.5,7.67,7.83,7.75,7.83,10.0,10.0,9.33,0.0,0,0,0
510,Arabica,North America,Guatemala,2014,03/07/15,Bourbon,Green,Washed / Wet,7.67,7.67,7.42,7.83,7.5,7.5,10.0,10.0,10.0,0.1,0,1,0
511,Arabica,North America,Costa Rica,2013,02/14/15,Catuai,Green,Washed / Wet,7.67,7.58,7.5,7.58,7.5,7.5,10.0,10.0,10.0,0.11,0,0,3
512,Arabica,South America,Brazil,2013,01/02/15,Yellow Bourbon,Bluish-Green,Semi-washed / Semi-pulped,7.75,7.58,7.42,7.67,7.42,7.67,10.0,10.0,10.0,0.12,0,0,4
513,Arabica,South America,Colombia,2013,11/07/14,Caturra,Green,Washed / Wet,7.75,7.42,7.33,7.5,7.58,7.17,10.0,10.0,10.0,0.11,0,1,1
514,Arabica,South America,Colombia,2013,08/02/14,Caturra,Green,Washed / Wet,7.83,7.5,7.58,7.33,7.5,7.67,10.0,10.0,10.0,0.0,0,0,0
515,Arabica,South America,Colombia,2013,03/15/14,Caturra,Green,Natural / Dry,7.33,7.67,7.75,7.42,7.75,7.58,10.0,10.0,10.0,0.11,0,0,1
516,Arabica,South America,Colombia,2013,04/26/14,Caturra,Green,Natural / Dry,7.58,7.75,7.42,7.67,7.58,7.42,10.0,10.0,10.0,0.0,0,0,2
517,Arabica,South America,Colombia,2012,10/23/13,Caturra,Green,Washed / Wet,7.5,7.5,7.42,7.58,7.75,7.58,10.0,10.0,10.0,0.11,0,1,2
518,Arabica,North America,Mexico,2012,07/26/13,Typica,Green,Washed / Wet,7.67,7.58,7.42,7.5,7.67,7.58,10.0,10.0,10.0,0.11,0,0,20
519,Arabica,North America,Mexico,2012,07/26/13,Typica,Green,Semi-washed / Semi-pulped,7.67,7.83,7.5,7.58,7.58,7.67,9.33,10.0,10.0,0.11,0,0,7
520,Arabica,North America,Mexico,2012,07/11/13,Bourbon,Green,Washed / Wet,7.5,7.67,7.5,7.5,7.58,7.58,10.0,10.0,10.0,0.11,0,5,8
521,Arabica,South America,Colombia,2012,05/22/13,Arusha,,Natural / Dry,7.67,7.58,7.5,7.5,7.75,7.5,10.0,10.0,10.0,0.0,0,1,4
522,Arabica,South America,Colombia,2012,05/11/13,Caturra,Green,Washed / Wet,7.75,7.58,7.5,7.67,7.83,7.75,9.33,10.0,10.0,0.0,0,0,4
523,Arabica,South America,Colombia,2012,06/08/13,Caturra,Green,Washed / Wet,7.67,7.58,7.58,7.58,7.67,7.42,10.0,10.0,10.0,0.11,0,0,0
524,Arabica,North America,Guatemala,2012,04/27/13,Bourbon,Green,Washed / Wet,7.5,7.67,7.5,7.67,7.5,7.83,10.0,10.0,10.0,0.1,0,0,2
525,Arabica,South America,Colombia,2011,12/01/12,Caturra,Bluish-Green,Washed / Wet,7.67,7.67,7.58,7.5,7.67,7.42,10.0,10.0,10.0,0.12,0,0,0
526,Arabica,Asia,Thailand,2011,08/15/12,,,,7.33,7.67,7.58,7.5,7.75,7.67,10.0,10.0,10.0,0.28,0,0,0
527,Arabica,South America,Colombia,,05/11/12,,,,7.33,7.67,7.58,7.33,7.58,7.92,10.0,10.0,10.0,0.08,0,0,1
528,Arabica,North America,United States,,04/20/12,,,,7.83,7.83,7.67,7.83,7.92,7.83,9.33,9.33,9.33,0.0,0,0,0
529,Arabica,North America,United States,,03/08/12,,,,7.5,7.58,7.42,7.58,7.58,7.67,10.0,10.0,10.0,0.0,0,0,1
530,Arabica,South America,Colombia,2011,02/01/12,,,,7.5,7.58,7.67,7.67,7.58,7.58,10.0,10.0,10.0,0.06,0,0,2
531,Arabica,North America,Nicaragua,2009,05/31/11,Caturra,,,7.58,7.83,7.75,7.92,7.92,8.08,9.33,9.33,9.33,0.07,0,0,0
532,Arabica,Asia,Thailand,,04/13/11,,,,7.5,7.25,7.42,7.75,8.17,7.5,10.0,10.0,10.0,0.0,0,0,0
533,Arabica,South America,Brazil,2017,10/20/18,Bourbon,Green,Natural / Dry,7.67,7.58,7.5,7.58,7.58,7.5,10.0,10.0,10.0,0.0,0,0,0
534,Arabica,North America,El Salvador,2017,08/28/18,Bourbon,Green,Washed / Wet,7.5,7.5,7.75,7.58,7.92,7.83,10.0,10.0,9.33,0.0,0,0,1
535,Arabica,South America,Colombia,2017,07/07/18,Caturra,Green,Washed / Wet,7.58,7.67,7.5,7.33,7.67,7.58,10.0,10.0,10.0,0.11,0,0,1
536,Arabica,Asia,Taiwan,2016,06/28/17,Caturra,Green,Natural / Dry,7.17,7.83,7.25,7.67,7.67,7.58,10.0,10.0,10.0,0.09,0,31,0
537,Arabica,Africa,Ethiopia,2016,02/25/17,Ethiopian Heirlooms,Bluish-Green,Washed / Wet,7.58,7.58,7.5,7.5,7.58,7.58,10.0,10.0,10.0,0.0,0,1,20
538,Arabica,Asia,Taiwan,2014,09/06/16,Typica,Green,Natural / Dry,7.5,7.58,7.67,7.33,7.5,7.75,10.0,10.0,10.0,0.0,0,0,9
539,Arabica,Asia,Philippines,2015,07/30/16,Other,Blue-Green,Washed / Wet,7.58,7.58,7.67,7.58,7.5,7.5,10.0,10.0,10.0,0.11,0,0,1
540,Arabica,Asia,Philippines,2014,07/20/16,Other,Bluish-Green,Washed / Wet,8.08,7.5,7.67,7.42,7.33,7.5,10.0,10.0,10.0,0.0,0,0,0
541,Arabica,North America,Mexico,2015,07/13/16,Typica,Blue-Green,Natural / Dry,7.83,7.67,7.25,7.58,7.5,7.5,10.0,10.0,10.0,0.13,0,0,3
542,Arabica,North America,Mexico,2015,06/10/16,Bourbon,Bluish-Green,Washed / Wet,7.75,7.67,7.42,7.42,7.75,7.5,10.0,10.0,10.0,0.12,0,2,8
543,Arabica,South America,Brazil,2014,08/15/15,Moka Peaberry,Green,Semi-washed / Semi-pulped,7.08,7.5,7.5,7.83,7.75,7.67,10.0,10.0,10.0,0.11,0,0,16
544,Arabica,Africa,Uganda,2013,06/27/15,SL14,Green,Washed / Wet,8.0,7.5,7.5,7.58,7.33,7.42,10.0,10.0,10.0,0.12,0,0,0
545,Arabica,Africa,Uganda,2013,06/27/15,SL14,Green,Washed / Wet,7.75,7.58,7.58,7.5,7.5,7.5,10.0,10.0,10.0,0.12,0,0,4
546,Arabica,North America,Guatemala,2014,04/03/15,Bourbon,Green,Washed / Wet,7.75,7.5,7.42,7.58,7.67,7.5,10.0,10.0,10.0,0.1,0,0,1
547,Arabica,North America,Guatemala,2014,03/07/15,Caturra,Green,Natural / Dry,7.67,7.83,7.42,7.5,7.33,7.5,10.0,10.0,10.0,0.1,0,0,2
548,Arabica,North America,Guatemala,2012,12/27/14,,Green,Washed / Wet,7.58,7.58,7.25,7.58,7.58,7.58,10.0,10.0,10.0,0.1,0,0,4
549,Arabica,South America,Colombia,2013,09/13/14,Caturra,Green,Washed / Wet,7.58,7.5,7.75,7.33,7.58,7.58,10.0,10.0,10.0,0.11,0,0,2
550,Arabica,South America,Colombia,2013,03/20/14,Caturra,Bluish-Green,Natural / Dry,7.75,7.5,7.25,7.5,7.75,7.5,10.0,10.0,10.0,0.0,0,0,0
551,Arabica,North America,Guatemala,2013,03/11/14,Bourbon,Green,Washed / Wet,7.83,7.75,7.25,7.92,7.5,7.17,10.0,10.0,10.0,0.11,0,0,2
552,Arabica,South America,Colombia,2013,01/22/14,Other,Green,Washed / Wet,7.83,7.67,7.42,7.42,7.5,7.58,10.0,10.0,10.0,0.11,0,3,5
553,Arabica,North America,Mexico,2012,07/26/13,Typica,Green,Natural / Dry,7.58,7.58,7.33,7.25,7.58,7.75,10.0,10.0,10.0,0.1,0,0,4
554,Arabica,Asia,Vietnam,2012,07/20/13,Other,None,Natural / Dry,7.67,7.33,7.17,7.58,8.08,7.42,10.0,10.0,10.0,0.0,0,0,17
555,Arabica,North America,Mexico,2012,03/05/13,Typica,Green,Washed / Wet,8.0,7.92,7.67,7.17,7.67,7.42,9.33,10.0,10.0,0.14,0,1,4
556,Arabica,North America,United States,2012,02/22/13,Hawaiian Kona,Green,Washed / Wet,7.5,7.5,7.5,7.42,7.67,7.83,10.0,10.0,10.0,0.1,0,0,0
557,Arabica,South America,Colombia,,07/18/12,,,,7.5,7.75,7.33,7.75,7.08,7.83,10.0,10.0,10.0,0.15,0,0,0
558,Arabica,Asia,Thailand,,04/13/11,,,,7.42,7.58,7.5,7.17,7.5,8.0,10.0,10.0,10.0,0.0,0,0,0
559,Arabica,Africa,Kenya,2017,10/13/18,SL28,Green,Washed / Wet,7.75,7.58,7.42,7.58,7.5,7.5,10.0,10.0,10.0,0.1,0,0,3
560,Arabica,North America,Guatemala,2017,06/22/18,Bourbon,Green,Washed / Wet,7.5,7.58,7.33,7.67,7.58,7.58,10.0,10.0,10.0,0.11,1,1,2
561,Arabica,South America,Brazil,2015,02/06/18,Yellow Bourbon,Bluish-Green,Pulped natural / honey,7.67,7.58,7.58,7.5,7.5,7.42,10.0,10.0,10.0,0.11,2,0,2
562,Arabica,North America,El Salvador,2016,04/08/17,Pacas,Green,Washed / Wet,7.33,7.67,7.67,7.83,7.33,7.67,10.0,10.0,10.0,0.0,0,0,4
563,Arabica,Africa,Rwanda,2015,03/25/17,Bourbon,Bluish-Green,Washed / Wet,7.83,7.92,7.75,7.83,7.75,7.75,9.33,9.33,9.33,0.11,0,0,0
564,Arabica,Asia,Vietnam,2014,01/18/17,Other,Green,Other,7.25,7.58,7.5,7.42,7.75,7.42,10.0,10.0,10.0,0.11,0,11,0
565,Arabica,North America,Guatemala,2015,07/19/16,Bourbon,Green,Washed / Wet,7.58,7.58,7.33,7.67,7.67,7.5,10.0,10.0,10.0,0.11,0,0,2
566,Arabica,South America,Brazil,2015,05/25/16,Catuai,Green,Natural / Dry,7.58,7.83,7.33,7.67,7.42,7.33,10.0,10.0,10.0,0.12,0,2,6
567,Arabica,South America,Colombia,2014,03/20/16,Other,,Washed / Wet,7.83,7.67,7.5,7.58,7.5,7.67,10.0,10.0,10.0,0.0,0,0,1
568,Arabica,North America,United States,2014,02/20/16,Other,,Other,7.42,7.58,7.25,7.5,7.75,7.75,10.0,10.0,10.0,0.0,0,0,9
569,Arabica,North America,Guatemala,2014,03/24/15,Bourbon,Green,Washed / Wet,7.67,7.67,7.75,7.67,7.42,7.17,10.0,10.0,10.0,0.1,0,0,4
570,Arabica,South America,Colombia,2013,01/20/15,Typica,Green,Natural / Dry,7.5,7.42,7.58,7.5,7.58,7.58,10.0,10.0,10.0,0.0,0,4,4
571,Arabica,South America,Colombia,2013,05/10/14,Caturra,Green,Washed / Wet,7.83,7.5,7.5,7.42,7.5,7.5,10.0,10.0,10.0,0.11,0,0,3
572,Arabica,Africa,Tanzania,2012,04/19/14,Arusha,Green,Washed / Wet,7.67,7.5,7.33,7.25,7.58,7.75,10.0,10.0,10.0,0.11,0,0,5
573,Arabica,North America,Mexico,2012,08/30/13,Caturra,Green,Washed / Wet,7.58,7.67,7.5,7.58,7.5,7.5,10.0,10.0,10.0,0.12,0,2,10
574,Arabica,North America,Mexico,2012,07/11/13,Bourbon,Blue-Green,Washed / Wet,7.67,7.58,7.42,7.75,7.42,7.42,10.0,10.0,10.0,0.12,0,0,7
575,Arabica,North America,Guatemala,2012,07/09/13,Bourbon,Green,Washed / Wet,7.67,7.67,7.33,7.5,7.33,7.92,10.0,10.0,10.0,0.11,0,0,10
576,Arabica,North America,Mexico,2012,06/06/13,Typica,,Washed / Wet,7.58,7.58,7.5,7.42,7.67,7.58,10.0,10.0,10.0,0.11,0,0,2
577,Arabica,North America,El Salvador,2010,08/22/12,,,,7.75,7.58,7.75,7.75,7.25,7.5,10.0,10.0,10.0,0.0,0,1,3
578,Arabica,North America,Guatemala,,01/09/19,Caturra,Green,Washed / Wet,7.5,7.58,7.42,7.67,7.58,7.5,10.0,10.0,10.0,0.1,1,0,3
579,Arabica,North America,Guatemala,2017,10/17/18,Caturra,Green,Washed / Wet,7.58,7.67,7.5,7.58,7.5,7.42,10.0,10.0,10.0,0.11,0,0,8
580,Arabica,North America,Guatemala,2017,09/19/18,Bourbon,Green,Washed / Wet,7.5,7.67,7.17,7.67,7.67,7.58,10.0,10.0,10.0,0.11,0,0,4
581,Arabica,North America,Guatemala,2017,09/08/18,Bourbon,Green,Washed / Wet,7.5,7.5,7.42,7.58,7.67,7.5,10.0,10.0,10.0,0.1,0,0,1
582,Arabica,North America,Guatemala,2017,08/22/18,Bourbon,Green,Washed / Wet,7.42,7.58,7.42,7.67,7.5,7.5,10.0,10.0,10.0,0.1,0,0,1
583,Arabica,Asia,Indonesia,2017,08/08/18,Sulawesi,Blue-Green,Other,7.5,7.58,7.42,7.58,7.58,7.5,10.0,10.0,10.0,0.12,0,0,15
584,Arabica,North America,Guatemala,2017,06/01/18,Bourbon,Green,Washed / Wet,7.58,7.58,7.33,7.58,7.33,7.67,10.0,10.0,10.0,0.12,0,0,0
585,Arabica,Asia,Taiwan,2016,06/01/18,Yellow Bourbon,Green,Natural / Dry,7.83,7.67,7.33,7.67,7.58,7.67,9.33,10.0,10.0,0.0,0,0,0
586,Arabica,North America,El Salvador,2017,05/08/18,Bourbon,,Washed / Wet,7.67,7.67,7.17,7.33,7.58,7.67,10.0,10.0,10.0,0.0,0,0,4
587,Arabica,North America,Costa Rica,2016,04/28/18,Caturra,Bluish-Green,Washed / Wet,7.58,7.5,7.42,7.67,7.42,7.5,10.0,10.0,10.0,0.09,0,0,1
588,Arabica,North America,Honduras,2017,04/06/18,Caturra,Green,Natural / Dry,7.58,7.5,7.42,7.58,7.5,7.5,10.0,10.0,10.0,0.09,1,0,6
589,Arabica,South America,Brazil,2015,04/25/17,Yellow Bourbon,Bluish-Green,Pulped natural / honey,7.5,7.5,7.58,7.5,7.58,7.58,10.0,10.0,10.0,0.11,2,0,1
590,Arabica,Asia,China,2015,04/06/17,Catimor,Green,Natural / Dry,7.67,7.5,7.33,7.33,7.67,7.67,10.0,10.0,10.0,0.1,0,0,0
591,Arabica,Asia,China,2015,04/05/17,Catimor,Green,Washed / Wet,7.5,7.67,7.42,7.67,7.5,7.5,10.0,10.0,10.0,0.11,0,0,2
592,Arabica,South America,Colombia,2014,11/07/15,Caturra,Blue-Green,Washed / Wet,7.5,7.58,7.58,7.75,7.33,7.5,10.0,10.0,10.0,0.0,0,0,2
593,Arabica,Africa,Malawi,2014,11/04/15,Gesha,Bluish-Green,Washed / Wet,7.75,7.58,7.42,7.5,7.33,7.5,10.0,10.0,10.0,0.12,0,0,0
594,Arabica,North America,Guatemala,2014,06/16/15,Pacas,Green,Washed / Wet,7.75,7.42,7.25,7.75,7.5,7.67,10.0,10.0,10.0,0.13,0,0,2
595,Arabica,South America,Colombia,2014,05/27/15,Typica,Green,Washed / Wet,7.67,7.42,7.42,7.58,7.33,7.67,10.0,10.0,10.0,0.12,0,0,0
596,Arabica,North America,United States,2013,02/05/15,Hawaiian Kona,Blue-Green,Natural / Dry,7.67,7.58,7.42,7.83,7.33,7.5,10.0,10.0,10.0,0.1,0,6,0
597,Arabica,North America,United States,2013,02/04/15,Hawaiian Kona,Green,Natural / Dry,7.58,7.83,7.75,7.75,7.42,8.0,9.33,9.33,10.0,0.1,0,0,0
598,Arabica,South America,Colombia,2013,01/21/15,Caturra,Green,Washed / Wet,7.58,7.33,7.17,7.33,7.25,8.58,10.0,10.0,10.0,0.1,0,0,2
599,Arabica,North America,Mexico,2013,03/29/14,Typica,Green,Washed / Wet,7.58,7.58,7.5,7.5,7.5,7.5,10.0,10.0,10.0,0.12,0,0,6
600,Arabica,North America,Mexico,2012,07/11/13,Typica,,Washed / Wet,7.58,7.58,7.33,7.75,7.25,7.58,10.0,10.0,10.0,0.12,0,0,0
601,Arabica,North America,Mexico,2012,06/06/13,Typica,,Natural / Dry,8.08,8.17,8.0,8.0,7.83,7.92,6.67,10.0,10.0,0.12,0,1,4
602,Arabica,South America,Colombia,2012,04/11/13,Caturra,Blue-Green,Washed / Wet,7.5,7.58,7.42,7.67,7.5,7.58,10.0,10.0,10.0,0.0,0,0,0
603,Arabica,South America,Colombia,2012,03/05/13,Caturra,Green,Washed / Wet,7.67,7.58,7.58,7.58,7.5,7.42,10.0,10.0,10.0,0.11,0,0,3
604,Arabica,North America,United States,2012,02/22/13,Hawaiian Kona,Green,Washed / Wet,7.25,7.75,7.5,7.83,7.67,7.67,9.33,10.0,10.0,0.12,0,0,0
605,Arabica,North America,Panama,2012,02/22/13,Catuai,Green,Washed / Wet,7.42,7.42,7.5,7.58,7.5,7.75,10.0,10.0,10.0,0.0,0,0,4
606,Arabica,North America,United States,,06/29/11,,,,7.75,7.67,7.5,7.83,7.17,7.42,10.0,10.0,10.0,0.0,0,0,2
607,Arabica,South America,Brazil,2017,10/20/18,Bourbon,Green,Natural / Dry,7.5,7.58,7.25,7.75,7.58,7.5,10.0,10.0,10.0,0.0,0,0,4
608,Arabica,South America,Brazil,2016,08/16/17,Bourbon,Bluish-Green,Natural / Dry,7.5,7.58,7.5,7.67,7.5,7.42,10.0,10.0,10.0,0.11,2,0,3
609,Arabica,Asia,Laos,2015,06/02/17,Catimor,Bluish-Green,Washed / Wet,7.67,7.67,7.42,7.42,7.42,7.5,10.0,10.0,10.0,0.13,0,0,0
610,Arabica,North America,El Salvador,2016,03/29/17,Pacas,Green,Washed / Wet,7.67,7.67,7.67,7.67,7.5,7.67,10.0,10.0,9.33,0.0,0,0,7
611,Arabica,North America,Mexico,2016,02/24/17,,Green,,7.5,7.67,7.42,7.75,7.42,7.17,10.0,10.0,10.0,0.11,2,0,3
612,Arabica,South America,Colombia,2015,11/02/16,,Green,Washed / Wet,7.75,7.5,7.33,7.58,7.33,7.75,10.0,10.0,10.0,0.0,0,1,9
613,Arabica,South America,Brazil,2015,10/07/16,Yellow Bourbon,Green,Natural / Dry,7.58,7.5,7.42,7.67,7.5,7.5,10.0,10.0,10.0,0.0,0,0,0
614,Arabica,South America,Brazil,2014,01/15/16,Catuai,,Natural / Dry,7.33,7.5,7.58,7.58,7.67,7.5,10.0,10.0,10.0,0.12,0,0,9
615,Arabica,Africa,Tanzania,2014,12/18/15,Other,Green,Washed / Wet,7.5,7.5,7.5,7.5,7.5,7.58,10.0,10.0,10.0,0.12,0,0,0
616,Arabica,Africa,Tanzania,2014,12/15/15,Bourbon,Green,Washed / Wet,7.58,7.5,7.5,7.58,7.33,7.58,10.0,10.0,10.0,0.12,0,0,4
617,Arabica,Asia,Taiwan,2014,11/23/15,Typica,Green,Washed / Wet,8.0,7.83,7.83,7.42,7.25,7.25,10.0,10.0,10.0,0.08,0,0,0
618,Arabica,North America,Mexico,2014,08/15/15,Typica,Green,Natural / Dry,7.67,7.58,7.42,7.5,7.42,7.5,10.0,10.0,10.0,0.11,0,0,0
619,Arabica,Africa,Uganda,2013,06/25/15,SL14,Green,Washed / Wet,7.67,7.5,7.33,7.67,7.5,7.5,10.0,10.0,10.0,0.12,0,0,0
620,Arabica,Asia,Taiwan,2013,12/26/14,Typica,Green,Washed / Wet,7.67,7.5,7.5,7.5,7.5,7.5,10.0,10.0,10.0,0.11,0,0,0
621,Arabica,Asia,Thailand,2013,09/03/14,Caturra,Bluish-Green,Washed / Wet,7.42,7.5,7.5,7.67,7.58,7.5,10.0,10.0,10.0,0.11,0,0,0
622,Arabica,South America,Colombia,2012,01/22/14,Caturra,Bluish-Green,Washed / Wet,7.75,7.58,7.67,7.25,7.58,7.42,10.0,10.0,10.0,0.11,0,0,3
623,Arabica,North America,El Salvador,2012,08/17/13,Other,None,Washed / Wet,7.92,8.0,7.5,6.75,7.92,7.58,10.0,10.0,9.33,0.0,0,0,17
624,Arabica,North America,Guatemala,2012,07/17/13,Caturra,Green,Washed / Wet,7.67,7.67,7.17,7.67,7.5,7.5,10.0,10.0,10.0,0.11,0,0,0
625,Arabica,Asia,Thailand,2012,06/13/13,Other,Bluish-Green,Washed / Wet,7.83,7.33,7.83,7.33,7.58,7.83,10.0,10.0,9.33,0.12,0,0,0
626,Arabica,North America,Mexico,2012,06/06/13,Other,,Washed / Wet,7.58,7.58,7.42,7.58,7.42,7.5,10.0,10.0,10.0,0.11,0,0,2
627,Arabica,North America,Mexico,2012,06/06/13,Typica,,Washed / Wet,7.5,7.58,7.58,7.58,7.42,7.42,10.0,10.0,10.0,0.12,0,0,0
628,Arabica,South America,Colombia,2011,11/15/12,,Green,,7.33,7.58,7.42,7.42,7.67,7.67,10.0,10.0,10.0,0.11,0,0,0
629,Arabica,North America,United States,,09/19/12,,,,7.83,7.67,7.5,7.67,7.5,7.58,10.0,10.0,9.33,0.03,0,2,0
630,Arabica,North America,Mexico,2010,04/05/12,Blue Mountain,,,7.75,7.58,7.25,7.75,7.67,7.58,10.0,10.0,10.0,0.0,0,0,1
631,Arabica,South America,Colombia,2010,02/09/12,,,,8.08,7.67,7.67,7.33,7.33,7.17,10.0,10.0,10.0,0.08,0,0,3
632,Arabica,South America,Colombia,2009,09/03/11,,,,7.5,7.42,7.33,7.33,7.67,7.83,10.0,10.0,10.0,0.21,0,0,2
633,Arabica,North America,Guatemala,2017,09/08/18,Bourbon,Green,Washed / Wet,7.5,7.42,7.42,7.75,7.5,7.5,10.0,10.0,10.0,0.1,1,0,2
634,Arabica,Asia,Taiwan,2016,08/22/18,Typica,Green,Pulped natural / honey,7.67,7.42,7.5,7.42,7.58,7.5,10.0,10.0,10.0,0.11,5,0,0
635,Arabica,South America,Brazil,2016,04/19/18,,Green,Pulped natural / honey,7.5,7.58,7.42,7.5,7.75,7.33,10.0,10.0,10.0,0.11,0,0,7
636,Arabica,Asia,Taiwan,2016,02/13/18,,Blue-Green,,7.25,7.25,7.0,7.08,7.0,7.0,10.0,10.0,10.0,0.11,0,0,0
637,Arabica,South America,Brazil,2016,12/27/16,,Green,,7.42,7.42,7.5,7.33,7.25,7.67,10.0,10.0,10.0,0.0,9,1,2
638,Arabica,Asia,Indonesia,2015,09/14/16,Typica,Blue-Green,Semi-washed / Semi-pulped,7.83,7.58,7.42,7.33,7.42,7.5,10.0,10.0,10.0,0.13,0,0,6
639,Arabica,Asia,Thailand,2014,06/08/16,,Green,Washed / Wet,7.75,7.33,7.42,7.67,7.42,7.5,10.0,10.0,10.0,0.12,0,0,0
640,Arabica,Asia,Thailand,2014,02/15/16,Caturra,Blue-Green,Washed / Wet,7.42,7.58,7.58,7.42,7.58,7.5,10.0,10.0,10.0,0.12,0,0,1
641,Arabica,Africa,Tanzania,2014,12/12/15,Other,,Washed / Wet,7.75,7.42,7.33,7.5,7.58,7.5,10.0,10.0,10.0,0.12,0,0,1
642,Arabica,Africa,Uganda,2013,06/30/15,SL14,Green,Natural / Dry,7.83,7.5,7.42,7.58,7.42,7.42,10.0,10.0,10.0,0.12,0,0,0
643,Arabica,North America,Costa Rica,2013,05/09/15,Catuai,Green,Washed / Wet,7.67,7.42,7.5,7.67,7.0,7.75,10.0,10.0,10.0,0.11,0,0,3
644,Arabica,North America,Mexico,2014,04/18/15,,Green,Washed / Wet,7.58,7.58,7.42,7.75,7.67,7.67,9.33,10.0,10.0,0.0,0,0,11
